store_id,format,region,monthly_sales
1091,Wholesale,South,52884
1092,Convenience,West,35495
1093,Wholesale,North,53883
1094,Convenience,North,37824
1095,Modern Trade,East,74070
1096,Modern Trade,North,44868
1097,Modern Trade,West,36062
1098,Modern Trade,East,2174
1099,Modern Trade,East,76113
1100,Convenience,East,6912
1101,Convenience,South,9538
1102,Modern Trade,South,57481
1103,Wholesale,North,33362
1104,Kirana,East,7244
1105,Modern Trade,West,20097
1106,Wholesale,South,73409
1107,Kirana,West,36986
1108,Modern Trade,West,33993
1109,Modern Trade,South,18044
1110,Convenience,South,58911
1111,Kirana,South,30254
1112,Kirana,South,51438
1113,Wholesale,East,16447
1114,Convenience,East,122594
1115,Convenience,East,82604
1116,Convenience,East,36691
1117,Convenience,North,42843
1118,Kirana,East,20261
1119,Kirana,South,54363
1120,Modern Trade,West,2916
1121,Modern Trade,East,96838
1122,Convenience,North,52148
1123,Convenience,South,13628
1124,Convenience,West,95266
1125,Modern Trade,West,115718
1126,Wholesale,East,44542
1127,Wholesale,West,16697
1128,Modern Trade,East,34401
1129,Modern Trade,East,49236
1130,Modern Trade,South,41887
1131,Modern Trade,South,13630
1132,Modern Trade,North,48603
1133,Modern Trade,South,72831
1134,Convenience,South,10745
1135,Convenience,East,12049
1136,Convenience,South,19552
1137,Convenience,East,28104
1138,Modern Trade,East,59957
1139,Wholesale,South,72285
1140,Kirana,North,16055
1141,Modern Trade,North,38757
1142,Kirana,West,70318
1143,Wholesale,West,127157
1144,Convenience,South,38607
1145,Wholesale,North,40198
1146,Modern Trade,East,44740
1147,Convenience,West,25784
1148,Modern Trade,East,36435
1149,Convenience,West,3982
1150,Kirana,South,20356
1151,Kirana,North,48064
1152,Kirana,West,15218
1153,Wholesale,North,60932
1154,Modern Trade,East,5928
1155,Wholesale,South,59313
1156,Kirana,North,59203
1157,Modern Trade,South,128641
1158,Kirana,North,24959
1159,Wholesale,East,33384
1160,Wholesale,East,90643
1161,Wholesale,South,83035
1162,Kirana,East,67216
1163,Modern Trade,West,42942
1164,Modern Trade,North,89013
1165,Kirana,East,158666
1166,Modern Trade,West,51284
1167,Kirana,South,34623
1168,Modern Trade,West,55683
1169,Convenience,South,38202
1170,Convenience,South,26771
1171,Wholesale,North,61112
1172,Convenience,North,22070
1173,Convenience,West,50542
1174,Convenience,North,7584
1175,Kirana,North,99705
1176,Convenience,North,17129
1177,Convenience,West,9363
1178,Wholesale,East,81127
1179,Convenience,North,91439
1180,Convenience,North,42304
1181,Modern Trade,West,30937
1182,Wholesale,East,25453
1183,Wholesale,North,40632
1184,Wholesale,South,32303
1185,Wholesale,West,29306
1186,Wholesale,North,15520
1187,Wholesale,North,11670
1188,Kirana,South,35643
1189,Convenience,South,39720
1190,Wholesale,West,18018
1191,Convenience,West,20342
1192,Convenience,South,39649
1193,Kirana,West,15148
1194,Wholesale,South,68996
1195,Modern Trade,North,49117
1196,Kirana,South,17870
1197,Modern Trade,South,47345
1198,Convenience,East,15492
1199,Convenience,South,59394
1200,Kirana,South,16056
1201,Kirana,East,30464
1202,Modern Trade,West,37296
1203,Wholesale,East,90516
1204,Modern Trade,North,17009
1205,Kirana,East,16389
1206,Modern Trade,North,8111
1207,Kirana,West,108602
1208,Modern Trade,East,34240
1209,Kirana,East,70137
1210,Kirana,West,20654
1211,Kirana,North,22328
1212,Wholesale,East,32161
1213,Modern Trade,North,32907
1214,Modern Trade,East,54273
1215,Modern Trade,South,35004
1216,Kirana,East,24626
1217,Modern Trade,West,109946
1218,Modern Trade,West,15326
1219,Kirana,North,17093
1220,Convenience,East,15527
1221,Kirana,North,55761
1222,Modern Trade,North,46306
1223,Kirana,South,29405
1224,Convenience,South,14805
1225,Kirana,West,37175
1226,Modern Trade,North,61280
1227,Convenience,West,93006
1228,Wholesale,East,19901
1229,Modern Trade,North,29324
1230,Convenience,North,45983
1231,Convenience,East,24422
1232,Wholesale,East,9542
1233,Kirana,West,29441
1234,Kirana,West,10833
1235,Modern Trade,East,64939
1236,Wholesale,West,26052
1237,Kirana,East,31781
1238,Wholesale,North,17497
1239,Kirana,North,32742
1240,Convenience,South,78444
1241,Kirana,North,69844
1242,Wholesale,East,12550
1243,Convenience,West,896
1244,Convenience,South,29621
1245,Convenience,West,26198
1246,Wholesale,East,24913
1247,Modern Trade,North,21011
1248,Modern Trade,South,12272
1249,Modern Trade,East,134437
1250,Wholesale,South,108537
1251,Convenience,South,24046
1252,Modern Trade,North,36781
1253,Wholesale,East,65736
1254,Modern Trade,West,36691
1255,Kirana,South,22481
1256,Modern Trade,South,9721
1257,Modern Trade,West,33650
1258,Convenience,East,10999
1259,Wholesale,South,74878
1260,Convenience,South,32507
1261,Convenience,South,48668
1262,Convenience,East,25566
1263,Convenience,East,59659
1264,Convenience,West,19539
1265,Modern Trade,East,41432
1266,Convenience,East,24800
1267,Convenience,North,27929
1268,Wholesale,West,65150
1269,Kirana,South,17377
1270,Modern Trade,East,43533
1271,Modern Trade,South,80935
1272,Modern Trade,South,63531
1273,Convenience,North,20027
1274,Convenience,East,47909
1275,Convenience,West,5934
1276,Wholesale,East,66664
1277,Kirana,South,158365
1278,Convenience,West,41751
1279,Kirana,East,83633
1280,Wholesale,South,9267
1281,Modern Trade,South,13558
1282,Convenience,North,25489
1283,Kirana,North,29422
1284,Kirana,North,41944
1285,Convenience,South,20110
1286,Modern Trade,East,37071
1287,Modern Trade,North,65061
1288,Modern Trade,East,47784
1289,Wholesale,North,24826
1290,Kirana,West,56390
1291,Kirana,West,23967
1292,Kirana,North,35564
1293,Wholesale,South,62791
1294,Kirana,North,28816
1295,Wholesale,North,10845
1296,Modern Trade,South,34820
1297,Convenience,West,63172
1298,Kirana,East,67170
1299,Kirana,North,13043
1300,Modern Trade,South,54828
1301,Convenience,North,27480
1302,Wholesale,South,87359
1303,Convenience,East,11070
1304,Modern Trade,East,54109
1305,Modern Trade,West,25157
1306,Convenience,South,20381
1307,Wholesale,South,64724
1308,Wholesale,West,71751
1309,Kirana,West,4097
1310,Wholesale,South,65517
1311,Convenience,West,31597
1312,Modern Trade,East,34082
1313,Kirana,North,10478
1314,Kirana,East,51620
1315,Modern Trade,West,136593
1316,Wholesale,South,21456
1317,Modern Trade,South,76398
1318,Wholesale,East,33135
1319,Modern Trade,South,22184
1320,Convenience,West,8544
1321,Wholesale,East,83742
1322,Convenience,South,36286
1323,Kirana,North,23148
1324,Modern Trade,North,26424
1325,Kirana,West,54544
1326,Kirana,South,23117
1327,Kirana,West,14687
1328,Kirana,East,30484
1329,Modern Trade,North,29760
1330,Kirana,East,29250
1331,Modern Trade,South,23371
1332,Modern Trade,West,78176
1333,Convenience,West,168960
1334,Wholesale,West,13074
1335,Wholesale,East,3323
1336,Modern Trade,North,27620
1337,Convenience,East,3880
1338,Modern Trade,East,7675
1339,Modern Trade,South,21773
1340,Modern Trade,South,54269
1341,Convenience,South,27369
1342,Wholesale,North,2227
1343,Convenience,North,27085
1344,Kirana,South,28714
1345,Convenience,South,29094
1346,Convenience,North,70501
1347,Convenience,West,62646
1348,Convenience,North,35234
1349,Wholesale,North,119696
1350,Kirana,North,21723
1351,Wholesale,South,30172
1352,Wholesale,West,32707
1353,Convenience,North,8446
1354,Modern Trade,South,33235
1355,Modern Trade,East,6826
1356,Wholesale,East,18949
1357,Wholesale,North,36442
1358,Convenience,East,9939
1359,Wholesale,West,42604
1360,Convenience,East,16424
1361,Modern Trade,East,24755
1362,Modern Trade,West,48122
1363,Kirana,North,31254
1364,Modern Trade,North,41888
1365,Wholesale,West,46017
1366,Modern Trade,West,30859
1367,Convenience,West,43660
1368,Modern Trade,East,18675
1369,Kirana,West,47701
1370,Modern Trade,South,27761
1371,Convenience,East,79546
1372,Convenience,North,37016
1373,Wholesale,North,21042
1374,Modern Trade,North,48301
1375,Convenience,East,81883
1376,Kirana,South,22679
1377,Wholesale,West,19593
1378,Kirana,West,1134
1379,Modern Trade,North,36947
1380,Modern Trade,North,25600
1381,Modern Trade,East,48158
1382,Wholesale,South,48904
1383,Convenience,West,8854
1384,Wholesale,East,62457
1385,Kirana,West,17208
1386,Wholesale,North,22786
1387,Kirana,West,42782
1388,Wholesale,South,12255
1389,Convenience,South,19767
1390,Kirana,North,11181
1391,Modern Trade,South,66229
1392,Modern Trade,South,24437
1393,Wholesale,East,10126
1394,Modern Trade,West,10863
1395,Kirana,North,58893
1396,Modern Trade,North,15855
1397,Convenience,North,22353
1398,Convenience,North,34313
1399,Wholesale,North,25850
1400,Kirana,South,4895
1401,Convenience,East,51901
1402,Convenience,North,27421
1403,Kirana,East,41537
1404,Modern Trade,East,54627
1405,Modern Trade,South,3605
1406,Wholesale,North,54984
1407,Modern Trade,South,148405
1408,Kirana,North,44836
1409,Convenience,South,80397
1410,Modern Trade,East,64691
1411,Wholesale,North,53569
1412,Modern Trade,West,66282
1413,Kirana,East,74109
1414,Wholesale,West,76123
1415,Modern Trade,East,10833
1416,Wholesale,South,69102
1417,Kirana,North,27105
1418,Convenience,East,77988
1419,Kirana,South,47700
1420,Kirana,North,10675
1421,Kirana,North,85306
1422,Kirana,East,17283
1423,Convenience,North,26040
1424,Convenience,East,98904
1425,Wholesale,North,37200
1426,Modern Trade,West,25128
1427,Convenience,South,31436
1428,Convenience,West,24693
1429,Modern Trade,East,58815
1430,Convenience,West,25317
1431,Kirana,East,32277
1432,Kirana,North,50627
1433,Modern Trade,North,46678
1434,Wholesale,East,18579
1435,Wholesale,West,59316
1436,Modern Trade,North,21695
1437,Modern Trade,South,13279
1438,Kirana,North,5483
1439,Wholesale,South,28957
1440,Convenience,West,6923
1441,Kirana,South,16361
1442,Modern Trade,South,32916
1443,Wholesale,South,73013
1444,Convenience,South,26603
1445,Convenience,North,8648
1446,Kirana,South,30618
1447,Wholesale,North,71082
1448,Wholesale,South,26109
1449,Modern Trade,East,81569
1450,Wholesale,West,32772
1451,Wholesale,South,55131
1452,Kirana,East,39296
1453,Wholesale,South,78915
1454,Convenience,South,124929
1455,Kirana,South,22616
1456,Kirana,East,37603
1457,Modern Trade,West,72977
1458,Wholesale,East,40323
1459,Modern Trade,West,5163
1460,Convenience,South,26439
1461,Kirana,North,40069
1462,Kirana,South,93762
1463,Kirana,West,36079
1464,Convenience,East,15383
1465,Convenience,South,40778
1466,Modern Trade,East,87507
1467,Modern Trade,East,19710
1468,Modern Trade,East,21934
1469,Wholesale,South,19974
1470,Kirana,East,9894
1471,Kirana,East,34865
1472,Modern Trade,South,31817
1473,Kirana,East,5874
1474,Modern Trade,South,16493
1475,Wholesale,West,38421
1476,Wholesale,West,54216
1477,Convenience,West,64873
1478,Wholesale,East,57336
1479,Modern Trade,North,33289
1480,Wholesale,North,8276
1481,Convenience,East,27849
1482,Kirana,North,1915
1483,Modern Trade,South,38559
1484,Kirana,North,19129
1485,Convenience,East,3479
1486,Convenience,East,43938
1487,Convenience,South,86803
1488,Kirana,West,7025
1489,Kirana,East,46587
1490,Kirana,South,24173
1491,Kirana,North,17269
1492,Convenience,North,17303
1493,Convenience,South,24168
1494,Modern Trade,South,24095
1495,Modern Trade,East,32274
1496,Kirana,North,15796
1497,Wholesale,South,18864
1498,Wholesale,North,49744
1499,Convenience,South,14527
1500,Convenience,North,40427
1501,Convenience,West,25207
1502,Modern Trade,East,21147
1503,Modern Trade,North,105686
1504,Convenience,West,10128
1505,Convenience,North,90809
1506,Convenience,North,59805
1507,Wholesale,West,19565
1508,Modern Trade,North,60998
1509,Wholesale,North,908
1510,Wholesale,East,17985
1511,Convenience,West,14714
1512,Convenience,West,44318
1513,Kirana,South,54967
1514,Kirana,North,43798
1515,Wholesale,East,36646
1516,Modern Trade,North,63814
1517,Convenience,North,57687
1518,Convenience,South,19157
1519,Wholesale,North,21058
1520,Kirana,East,55419
1521,Modern Trade,East,32031
1522,Kirana,South,33751
1523,Kirana,North,37172
1524,Kirana,East,5448
1525,Kirana,North,18413
1526,Convenience,North,47103
1527,Convenience,North,18279
1528,Kirana,South,27562
1529,Modern Trade,North,46885
1530,Wholesale,East,66274
1531,Modern Trade,North,71736
1532,Modern Trade,East,74515
1533,Modern Trade,North,29684
1534,Kirana,East,27300
1535,Convenience,East,11419
1536,Modern Trade,North,87137
1537,Kirana,North,26382
1538,Modern Trade,East,85775
1539,Modern Trade,West,41239
1540,Kirana,South,68392
1541,Convenience,West,31284
1542,Convenience,West,50264
1543,Wholesale,North,69987
1544,Kirana,South,22035
1545,Wholesale,West,74783
1546,Wholesale,North,12979
1547,Wholesale,West,103867
1548,Convenience,West,37283
1549,Kirana,North,18669
1550,Wholesale,North,58991
1551,Kirana,North,42659
1552,Kirana,South,5801
1553,Convenience,West,24179
1554,Wholesale,North,13588
1555,Wholesale,East,14742
1556,Kirana,West,14261
1557,Modern Trade,East,48584
1558,Convenience,South,62164
1559,Convenience,North,17204
1560,Convenience,East,4134
1561,Convenience,South,120085
1562,Wholesale,North,37584
1563,Wholesale,East,59295
1564,Modern Trade,East,28537
1565,Convenience,South,3070
1566,Convenience,North,45194
1567,Kirana,North,96694
1568,Wholesale,East,19584
1569,Convenience,East,2603
1570,Modern Trade,East,11354
1571,Modern Trade,North,61304
1572,Wholesale,South,42419
1573,Modern Trade,South,74994
1574,Modern Trade,North,33561
1575,Wholesale,West,54313
1576,Convenience,South,23598
1577,Convenience,East,12249
1578,Modern Trade,West,54419
1579,Modern Trade,West,62000
1580,Convenience,South,19984
1581,Wholesale,West,90959
1582,Modern Trade,West,92646
1583,Kirana,South,14345
1584,Wholesale,South,14972
1585,Modern Trade,West,15632
1586,Modern Trade,East,30172
1587,Kirana,North,24545
1588,Kirana,West,9719
1589,Convenience,West,16050
1590,Wholesale,East,3161
1591,Wholesale,West,3988
1592,Convenience,West,7851
1593,Wholesale,North,115758
1594,Wholesale,North,106644
1595,Wholesale,North,56664
1596,Wholesale,South,20164
1597,Wholesale,South,7710
1598,Kirana,North,33017
1599,Wholesale,North,46108
1600,Kirana,South,17464
1601,Wholesale,East,44325
1602,Convenience,West,11248
1603,Modern Trade,West,20524
1604,Kirana,North,27106
1605,Wholesale,East,108742
1606,Convenience,South,15837
1607,Modern Trade,North,45942
1608,Kirana,East,13698
1609,Modern Trade,East,11966
1610,Convenience,East,17395
1611,Kirana,South,33913
1612,Modern Trade,South,98968
1613,Wholesale,West,19784
1614,Kirana,West,62331
1615,Modern Trade,East,112318
1616,Convenience,East,40412
1617,Convenience,South,70344
1618,Kirana,West,16553
1619,Modern Trade,East,45050
1620,Kirana,West,53678
1621,Kirana,West,9245
1622,Modern Trade,East,15095
1623,Modern Trade,South,26154
1624,Wholesale,East,17832
1625,Modern Trade,East,28687
1626,Convenience,West,7899
1627,Kirana,East,105065
1628,Kirana,South,66838
1629,Convenience,East,232700
1630,Modern Trade,South,10420
1631,Convenience,South,46349
1632,Convenience,West,17981
1633,Wholesale,North,11898
1634,Convenience,North,64243
1635,Kirana,West,34774
1636,Convenience,East,24723
1637,Kirana,West,41323
1638,Kirana,South,15700
1639,Kirana,North,15221
1640,Modern Trade,West,18564
1641,Wholesale,East,73298
1642,Kirana,West,69245
1643,Kirana,North,9934
1644,Modern Trade,West,102060
1645,Kirana,West,32526
1646,Convenience,North,45789
1647,Convenience,South,18033
1648,Wholesale,South,33881
1649,Kirana,North,11828
1650,Modern Trade,West,16939
1651,Convenience,North,60571
1652,Modern Trade,South,61568
1653,Modern Trade,East,47346
1654,Convenience,West,23425
1655,Modern Trade,South,9761
1656,Convenience,West,79426
1657,Modern Trade,North,64784
1658,Convenience,East,4832
1659,Kirana,North,62316
1660,Wholesale,East,24710
1661,Convenience,West,54962
1662,Convenience,West,8012
1663,Wholesale,North,18881
1664,Convenience,East,35834
1665,Convenience,East,105093
1666,Modern Trade,West,35905
1667,Wholesale,North,71278
1668,Kirana,East,39692
1669,Convenience,West,38628
1670,Wholesale,South,49226
1671,Modern Trade,North,31847
1672,Kirana,South,59548
1673,Wholesale,North,12690
1674,Kirana,West,32020
1675,Kirana,East,111083
1676,Kirana,East,73328
1677,Convenience,East,42327
1678,Convenience,North,66485
1679,Modern Trade,West,92028
1680,Modern Trade,South,4070
1681,Wholesale,West,26683
1682,Modern Trade,South,18824
1683,Kirana,North,8653
1684,Kirana,North,121723
1685,Convenience,South,50940
1686,Kirana,South,64866
1687,Wholesale,South,19554
1688,Kirana,West,26219
1689,Kirana,South,33202
1690,Wholesale,North,44726
1691,Modern Trade,North,57995
1692,Modern Trade,East,55403
1693,Wholesale,South,27655
1694,Convenience,West,94471
1695,Kirana,West,81914
1696,Wholesale,West,41437
1697,Kirana,East,34171
1698,Convenience,North,25973
1699,Kirana,West,44916
1700,Wholesale,North,78988
1701,Kirana,East,34779
1702,Modern Trade,South,20925
1703,Convenience,South,34183
1704,Convenience,South,42009
1705,Convenience,West,11877
1706,Wholesale,South,9061
1707,Convenience,West,21400
1708,Modern Trade,East,94338
1709,Wholesale,East,75974
1710,Modern Trade,West,6995
1711,Kirana,North,14590
1712,Kirana,South,57295
1713,Kirana,South,23748
1714,Kirana,South,46703
1715,Modern Trade,West,7453
1716,Wholesale,East,33649
1717,Wholesale,South,30992
1718,Convenience,East,65086
1719,Modern Trade,South,44733
1720,Kirana,South,37163
1721,Modern Trade,West,5678
1722,Convenience,North,113468
1723,Convenience,West,54403
1724,Modern Trade,South,18134
1725,Modern Trade,South,36450
1726,Modern Trade,North,24361
1727,Wholesale,East,28298
1728,Kirana,East,75167
1729,Modern Trade,South,14524
1730,Modern Trade,East,56027
1731,Modern Trade,South,77350
1732,Convenience,North,49941
1733,Convenience,North,29454
1734,Wholesale,South,16988
1735,Kirana,North,19176
1736,Wholesale,West,37027
1737,Kirana,West,34722
1738,Convenience,North,61038
1739,Convenience,South,8056
1740,Convenience,South,74522
1741,Wholesale,North,163745
1742,Modern Trade,East,31714
1743,Modern Trade,West,27969
1744,Convenience,East,30151
1745,Modern Trade,South,36054
1746,Modern Trade,South,26220
1747,Wholesale,East,4177
1748,Kirana,North,29624
1749,Convenience,East,37732
1750,Convenience,East,80077
1751,Wholesale,West,14348
1752,Wholesale,West,102184
1753,Modern Trade,East,24766
1754,Convenience,East,16001
1755,Kirana,South,54413
1756,Wholesale,West,22455
1757,Kirana,West,32195
1758,Kirana,South,33933
1759,Convenience,North,52212
1760,Convenience,West,31450
1761,Wholesale,West,28792
1762,Convenience,North,24235
1763,Convenience,West,48515
1764,Convenience,West,21475
1765,Kirana,North,81896
1766,Wholesale,North,34226
1767,Modern Trade,East,6044
1768,Kirana,South,41987
1769,Convenience,South,47188
1770,Kirana,North,82524
1771,Convenience,North,17683
1772,Convenience,West,15434
1773,Kirana,East,53460
1774,Wholesale,East,73489
1775,Convenience,North,17059
1776,Wholesale,West,40868
1777,Modern Trade,West,31876
1778,Convenience,South,17604
1779,Wholesale,South,30427
1780,Wholesale,West,69938
1781,Modern Trade,South,34339
1782,Wholesale,North,29171
1783,Wholesale,West,51475
1784,Modern Trade,South,74338
1785,Convenience,East,14113
1786,Wholesale,West,42129
1787,Wholesale,West,24898
1788,Wholesale,East,34457
1789,Kirana,North,54399
1790,Modern Trade,East,26544
1791,Kirana,West,31263
1792,Modern Trade,North,66034
1793,Convenience,South,46360
1794,Convenience,South,30711
1795,Wholesale,South,37071
1796,Modern Trade,West,35041
1797,Convenience,East,5539
1798,Modern Trade,North,37549
1799,Convenience,South,10115
1800,Kirana,North,72920
1801,Convenience,West,9877
1802,Kirana,South,23891
1803,Convenience,West,20277
1804,Wholesale,East,91771
1805,Kirana,West,70852
1806,Convenience,West,2343
1807,Wholesale,East,33023
1808,Kirana,North,11962
1809,Wholesale,East,37656
1810,Modern Trade,East,53523
1811,Modern Trade,West,40071
1812,Kirana,North,55841
1813,Convenience,South,27127
1814,Kirana,East,41026
1815,Wholesale,North,54447
1816,Convenience,East,23141
1817,Modern Trade,East,15791
1818,Convenience,East,19332
1819,Modern Trade,East,30387
1820,Convenience,West,33723
1821,Convenience,North,42792
1822,Convenience,North,17695
1823,Wholesale,North,55564
1824,Wholesale,East,105855
1825,Kirana,West,20406
1826,Kirana,East,145210
1827,Modern Trade,East,115261
1828,Wholesale,North,33641
1829,Modern Trade,East,29677
1830,Kirana,South,19091
1831,Modern Trade,East,61375
1832,Kirana,South,35400
1833,Wholesale,East,38285
1834,Convenience,West,16099
1835,Wholesale,West,62584
1836,Modern Trade,North,27836
1837,Modern Trade,East,12844
1838,Wholesale,South,31627
1839,Wholesale,South,17061
1840,Kirana,East,82604
1841,Modern Trade,South,114277
1842,Modern Trade,West,32333
1843,Wholesale,South,69516
1844,Convenience,North,68345
1845,Modern Trade,West,445
1846,Convenience,West,19358
1847,Wholesale,West,36590
1848,Wholesale,East,23644
1849,Kirana,East,18062
1850,Modern Trade,West,71485
1851,Convenience,East,22877
1852,Kirana,South,42875
1853,Modern Trade,East,67282
1854,Kirana,East,85875
1855,Wholesale,West,12906
1856,Modern Trade,North,14004
1857,Kirana,North,39456
1858,Kirana,North,4102
1859,Convenience,South,14652
1860,Kirana,East,76849
1861,Modern Trade,North,52576
1862,Modern Trade,West,30387
1863,Convenience,North,47152
1864,Modern Trade,North,55144
1865,Wholesale,East,8937
1866,Modern Trade,East,22538
1867,Modern Trade,East,83904
1868,Kirana,South,39975
1869,Kirana,South,41737
1870,Modern Trade,North,32398
1871,Convenience,East,5585
1872,Kirana,North,20124
1873,Convenience,West,45141
1874,Modern Trade,West,22986
1875,Modern Trade,East,13353
1876,Wholesale,East,15070
1877,Kirana,West,85057
1878,Modern Trade,East,21962
1879,Wholesale,South,73976
1880,Kirana,South,41879
1881,Modern Trade,East,27716
1882,Modern Trade,West,17314
1883,Kirana,North,53572
1884,Kirana,East,67960
1885,Kirana,East,57215
1886,Modern Trade,North,9936
1887,Modern Trade,East,21911
1888,Wholesale,North,24172
1889,Convenience,West,4345
1890,Kirana,South,46815
1891,Modern Trade,West,51664
1892,Modern Trade,South,50406
1893,Kirana,North,44672
1894,Convenience,South,25894
1895,Kirana,West,16716
1896,Convenience,South,25820
1897,Modern Trade,North,42126
1898,Convenience,South,78637
1899,Wholesale,East,35388
1900,Modern Trade,West,34484
1901,Wholesale,East,4851
1902,Kirana,North,44181
1903,Kirana,South,82483
1904,Kirana,East,30576
1905,Convenience,East,28803
1906,Modern Trade,South,24548
1907,Kirana,South,54851
1908,Kirana,West,4576
1909,Modern Trade,East,74026
1910,Kirana,East,27810
1911,Wholesale,North,44765
1912,Modern Trade,West,57877
1913,Modern Trade,North,14901
1914,Modern Trade,East,32822
1915,Wholesale,North,27334
1916,Modern Trade,East,11788
1917,Wholesale,East,67594
1918,Modern Trade,North,25593
1919,Convenience,North,11319
1920,Kirana,South,34369
1921,Convenience,South,8439
1922,Kirana,South,22992
1923,Wholesale,East,41514
1924,Convenience,North,7534
1925,Modern Trade,West,52420
1926,Kirana,East,35743
1927,Kirana,West,58107
1928,Convenience,North,57661
1929,Wholesale,East,22334
1930,Convenience,West,22851
1931,Wholesale,West,47174
1932,Wholesale,South,12826
1933,Kirana,South,12907
1934,Convenience,South,19810
1935,Convenience,East,9237
1936,Wholesale,North,11194
1937,Convenience,North,11563
1938,Modern Trade,South,25669
1939,Modern Trade,South,24722
1940,Convenience,South,64297
1941,Convenience,West,26041
1942,Wholesale,South,30932
1943,Modern Trade,West,100943
1944,Modern Trade,North,2473
1945,Kirana,East,38637
1946,Wholesale,East,27844
1947,Kirana,East,41560
1948,Modern Trade,East,20887
1949,Wholesale,West,25907
1950,Convenience,West,76194
1951,Wholesale,South,46712
1952,Convenience,West,26963
1953,Convenience,South,17073
1954,Wholesale,South,12782
1955,Convenience,East,22013
1956,Kirana,West,28907
1957,Modern Trade,West,100693
1958,Convenience,South,36579
1959,Kirana,South,18901
1960,Convenience,North,2490
1961,Modern Trade,North,16645
1962,Kirana,South,22038
1963,Modern Trade,North,39262
1964,Modern Trade,North,22716
1965,Kirana,South,103811
1966,Kirana,South,27346
1967,Kirana,West,65799
1968,Wholesale,South,6865
1969,Kirana,South,31481
1970,Kirana,East,16801
1971,Kirana,West,67047
1972,Kirana,West,23965
1973,Convenience,West,77637
1974,Wholesale,East,51925
1975,Modern Trade,South,21455
1976,Kirana,West,12558
1977,Convenience,West,17711
1978,Convenience,North,25932
1979,Convenience,West,51690
1980,Modern Trade,South,32313
1981,Kirana,South,58359
1982,Wholesale,North,81711
1983,Wholesale,West,33641
1984,Convenience,West,13881
1985,Modern Trade,West,42970
1986,Modern Trade,East,111386
1987,Modern Trade,West,60649
1988,Wholesale,South,40634
1989,Convenience,South,15570
1990,Kirana,East,28117
1991,Wholesale,East,7355
1992,Convenience,West,11860
1993,Convenience,North,43612
1994,Kirana,East,5718
1995,Kirana,East,24909
1996,Kirana,West,10653
1997,Modern Trade,West,12424
1998,Kirana,East,34109
1999,Convenience,North,17733
2000,Kirana,East,8686
2001,Convenience,West,20828
2002,Wholesale,West,8377
2003,Modern Trade,East,74432
2004,Wholesale,North,53700
2005,Wholesale,East,53533
2006,Convenience,East,16282
2007,Wholesale,West,44651
2008,Convenience,North,37911
2009,Kirana,South,17384
2010,Kirana,North,30769
2011,Convenience,East,6981
2012,Kirana,East,12873
2013,Modern Trade,East,30115
2014,Wholesale,North,21841
2015,Modern Trade,West,41865
2016,Wholesale,East,17793
2017,Kirana,East,24550
2018,Modern Trade,North,32088
2019,Kirana,South,16526
2020,Wholesale,South,24211
2021,Convenience,West,37716
2022,Convenience,West,88753
2023,Modern Trade,East,16613
2024,Kirana,North,21928
2025,Kirana,East,60237
2026,Modern Trade,West,70640
2027,Convenience,North,47719
2028,Wholesale,North,69419
2029,Modern Trade,West,15797
2030,Wholesale,South,64986
2031,Convenience,South,55027
2032,Kirana,North,12266
2033,Convenience,East,24841
2034,Modern Trade,South,3372
2035,Kirana,East,35695
2036,Modern Trade,South,64183
2037,Modern Trade,South,21005
2038,Convenience,East,13646
2039,Modern Trade,West,12785
2040,Convenience,South,31723
2041,Kirana,South,47417
2042,Convenience,East,89995
2043,Kirana,West,3008
2044,Convenience,South,82802
2045,Wholesale,South,37137
2046,Wholesale,West,62123
2047,Modern Trade,South,52806
2048,Convenience,West,33228
2049,Convenience,West,32279
2050,Kirana,East,42732
2051,Modern Trade,North,26393
2052,Convenience,West,28095
2053,Modern Trade,East,49069
2054,Wholesale,North,16561
2055,Convenience,South,66163
2056,Convenience,North,62479
2057,Modern Trade,West,22021
2058,Convenience,West,49412
2059,Modern Trade,West,45070
2060,Convenience,West,20173
2061,Kirana,West,51984
2062,Modern Trade,East,86812
2063,Convenience,West,67696
2064,Wholesale,East,8584
2065,Convenience,South,46191
2066,Wholesale,West,60477
2067,Wholesale,West,19084
2068,Kirana,North,66171
2069,Modern Trade,South,17280
2070,Convenience,West,26179
2071,Kirana,West,17869
2072,Convenience,South,15420
2073,Wholesale,East,42683
2074,Modern Trade,West,9401
2075,Convenience,North,27346
2076,Convenience,West,42699
2077,Wholesale,North,18087
2078,Convenience,North,73957
2079,Convenience,West,29086
2080,Wholesale,West,95994
2081,Kirana,North,8352
2082,Wholesale,South,43911
2083,Kirana,South,37820
2084,Modern Trade,West,23949
2085,Kirana,East,33380
2086,Kirana,South,48639
2087,Modern Trade,West,55210
2088,Kirana,South,29834
2089,Wholesale,East,44317
2090,Kirana,West,16490
2091,Modern Trade,East,55951
2092,Wholesale,West,83736
2093,Modern Trade,East,58927
2094,Modern Trade,South,17902
2095,Convenience,South,14240
2096,Convenience,East,136127
2097,Modern Trade,East,80084
2098,Modern Trade,East,55350
2099,Modern Trade,West,87412
2100,Convenience,South,32558
2101,Convenience,West,54649
2102,Kirana,South,73436
2103,Kirana,North,26382
2104,Modern Trade,West,46166
2105,Wholesale,South,68045
2106,Wholesale,South,13340
2107,Convenience,West,24325
